phi;theta;Vol (um3);Flatness;Target
10.8772;62.6737;0.0132523;1.76353;1
10.8726;61.9756;0.0104753;1.33355;1
10.8682;54.08;0.00843648;1.14534;1
10.8616;57.5274;0.00486855;1.2683;1
10.853;61.0534;0.00479825;1.33983;1
10.8488;60.1539;0.0096668;2.68524;1
10.8421;60.3022;0.00514977;1.6924;1
10.8382;60.5358;0.0223215;1.3936;1
10.8264;60.5392;0.00924498;1.57719;1
10.8204;60.7433;0.0141311;1.82581;1
10.7993;61.3963;0.00704798;1.15876;1
10.7979;62.2233;0.0157832;1.3673;1
10.7871;61.9734;0.00715343;1.43877;1
10.7833;62.2849;0.00504431;1.32224;1
10.7797;59.6934;0.0056419;1.46869;1
10.7584;58.4988;0.00583523;1.15121;1
10.757;60.8534;0.00469279;1.36841;1
10.7386;58.6586;0.00729404;1.15627;1
10.7078;62.217;0.00912194;1.63853;1
10.6889;59.5556;0.00497401;1.71495;1
10.6885;59.9118;0.00718858;1.67934;1
10.6803;61.9316;0.00857709;1.42212;1
10.6747;61.5951;0.00829587;1.27494;1
10.6685;60.8427;0.0125844;1.27216;1
10.6578;60.2581;0.0109147;1.31521;1
10.6554;60.4813;0.00513219;1.08449;1
10.6534;61.9529;0.00497401;1.61392;1
10.653;60.8512;0.0190524;1.82086;1
10.6515;60.3465;0.00671403;3.39437;1
10.6372;60.4572;0.0485098;2.3843;1
10.6229;59.7638;0.00743465;2.67359;1
10.6102;61.2717;0.0170839;1.20162;1
10.6059;59.107;0.00507946;1.8688;1
10.6003;59.9649;0.00924498;1.38356;1
10.6002;60.423;0.00701282;1.24464;1
10.5879;60.8538;0.0208627;1.19399;1
10.5834;59.843;0.00868254;3.23237;1
10.5793;64.0662;0.00479825;1.59061;1
10.5768;59.8243;0.00936801;1.22716;1
10.5728;60.1935;0.00546614;2.70214;1
10.5678;59.6837;0.0136741;1.7043;1
10.5647;59.4114;0.00486855;1.42309;1
10.544;58.7683;0.00889346;1.65745;1
10.5416;60.7591;0.00516734;1.2492;1
10.5377;61.0973;0.0165039;1.7356;1
10.5287;60.5782;0.0246943;2.82473;1
10.51;72.4044;0.00775102;1.47824;1
10.4976;60.4947;0.0048334;1.34808;1
10.4795;59.2225;0.00771586;1.37171;1
10.4726;60.3371;0.0131996;1.64279;1
10.4713;59.3052;0.00982498;1.3096;1
10.4705;60.084;0.00516734;1.74249;1
10.4634;60.3649;0.0142717;1.42942;1
10.4384;60.8874;0.011565;1.49211;1
10.4379;59.4538;0.00645039;1.42689;1
10.4286;60.1212;0.0191403;1.57634;1
10.4282;58.9547;0.00667888;1.82737;1
10.4271;60.8899;0.00687222;2.95784;1
10.4119;58.4458;0.00486855;2.50775;1
10.4097;60.3164;0.0208627;1.81031;1
10.3927;61.2358;0.00506189;1.45922;1
10.3906;58.8227;0.0079092;1.48798;1
10.3822;49.5049;0.00479825;1.49465;1
10.3817;61.9485;0.00602857;2.17337;1
10.3772;60.0643;0.00708313;1.88204;1
10.3729;59.6442;0.00581766;1.6212;1
10.3718;60.2691;0.00759283;1.19517;1
10.3712;57.6864;0.00544856;1.52507;1
10.3626;59.6518;0.00711828;1.08061;1
10.3611;61.9663;0.00961407;1.99629;1
10.3568;60.3208;0.00855951;1.36692;1
10.3481;58.8472;0.00838375;1.9364;1
10.3381;60.6497;0.00474552;1.02471;1
10.3371;59.0736;0.00506189;1.60586;1
10.3314;59.7079;0.026241;1.82983;1
10.3282;61.7801;0.028104;1.75966;1
10.3173;60.7281;0.00638009;1.16544;1
10.3122;60.1212;0.00864739;1.22731;1
10.3113;80.3237;0.0049037;1.5093;1
10.307;57.598;0.0049037;1.69728;1
10.3004;60.2528;0.00481582;1.9258;1
10.2984;58.5725;0.00493886;1.10618;1
10.2906;64.7931;0.0193688;1.55135;1
10.2862;59.5891;0.0047631;1.90575;1
10.2813;60.8498;0.0248876;1.92081;1
10.2795;60.4599;0.0165214;2.12475;1
10.2792;60.6377;0.00580008;1.13725;1
10.268;60.9796;0.0281743;1.92602;1
10.2663;60.6887;0.00940316;4.04731;1
10.265;61.9946;0.0131468;1.37811;1
10.258;59.7218;0.00592311;1.18533;1
10.2577;59.7799;0.0127953;1.45476;1
10.2515;60.2868;0.00771586;2.03808;1
10.2506;59.7624;0.0124262;1.46854;1
10.2484;59.8507;0.014465;1.27343;1
10.2474;60.697;0.00502674;1.80953;1
10.247;61.1804;0.012479;2.22584;1
10.2458;60.3596;0.00639766;1.82189;1
10.2426;62.2033;0.00509704;1.6813;1
10.2418;60.4344;0.00592311;1.08716;1
10.2293;59.5156;0.00994802;2.66811;1
10.2157;60.1396;0.00541341;1.10076;1
10.2136;61.4707;0.00532553;1.08517;1
10.2096;60.0386;0.0108444;1.35142;1
10.2047;60.5501;0.0128481;1.67454;1
10.2032;59.7686;0.00469279;1.44273;1
10.1719;60.5368;0.0155196;1.22282;1
10.1677;60.1344;0.0208627;1.61545;1
10.1639;59.2542;0.00513219;1.97244;1
10.1538;61.3758;0.00518492;1.70307;1
10.1448;60.6312;0.00532553;1.43305;1
10.1429;60.5427;0.00530795;2.83153;1
10.1346;59.9563;0.00541341;1.09265;1
10.1346;61.1341;0.0047631;1.26509;1
10.1252;60.0794;0.00604614;1.66736;1
10.125;58.2668;0.00975468;1.26904;1
10.1171;59.8813;0.0060813;1.21588;1
10.1125;60.9594;0.0181912;1.27968;1
10.1115;62.752;0.00975468;1.70951;1
10.1034;60.1303;0.0123032;2.072;1
10.0985;59.8204;0.00518492;1.22915;1
10.0967;59.5542;0.0209857;1.40158;1
10.0831;59.8257;0.012725;1.45025;1
10.0781;61.1752;0.00729404;1.06012;1
10.0706;61.4365;0.0451527;1.76124;1
10.0505;60.0299;0.00539583;1.51157;1
10.0434;60.8317;0.00557159;1.32984;1
10.0393;60.0636;0.00507946;1.57029;1
10.039;60.6573;0.00606372;1.64256;1
10.0326;57.7855;0.0073995;2.26444;1
10.0091;59.7627;0.0282974;1.71549;1
10.009;63.7331;0.00472794;2.22762;1
10.0066;60.9503;0.00963165;1.70232;1
9.99661;61.0773;0.0238155;1.72003;1
9.98441;58.3027;0.00581766;1.05768;1
9.98073;59.1757;0.0127426;2.24114;1
9.98066;56.1412;0.00887588;1.97536;1
9.96491;61.0358;0.00486855;1.54179;1
9.95892;60.5437;0.00643282;1.76882;1
9.94795;60.2574;0.00471037;1.13911;1
9.94404;55.5727;0.00688979;1.90835;1
9.93757;59.1803;0.011442;1.52748;1
9.93403;60.2064;0.011108;1.38538;1
9.92591;60.0271;0.00514977;2.00172;1
9.91788;60.3897;0.00643282;1.28209;1
9.91689;61.2727;0.0073995;2.33104;1
9.89728;61.7603;0.0167148;1.11164;1
9.89649;59.2419;0.00743465;1.37332;1
9.88263;58.823;0.00485098;1.7723;1
9.88003;59.5461;0.0145178;1.68431;1
9.8627;59.6338;0.010862;1.75757;1
9.85965;60.3069;0.0075401;2.14912;1
9.85614;60.9843;0.0057122;1.17612;1
9.84736;60.1473;0.00899891;3.95579;1
9.83246;63.0826;0.00862982;1.63757;1
9.82682;59.6571;0.0049037;1.12434;1
9.82675;60.8308;0.0075401;1.33564;1
9.82203;56.9451;0.008788;1.58153;1
9.81582;60.1491;0.00991286;1.41398;1
9.81389;61.4844;0.00789162;1.84864;1
9.8138;60.5048;0.00585281;2.58521;1
9.80264;59.9886;0.00655585;1.83065;1
9.80219;60.3717;0.0184372;1.24454;1
9.79812;60.5706;0.0167324;1.29169;1
9.797;60.5259;0.00729404;2.34889;1
9.78036;63.2772;0.00550129;1.35432;1
9.77879;62.444;0.00558917;1.27631;1
9.77862;61.5774;0.00497401;1.27733;1
9.77486;60.3445;0.0164863;1.98743;1
9.77223;69.5698;0.00683706;1.67814;1
9.76999;62.5469;0.00796193;2.11619;1
9.76879;60.8353;0.00469279;1.28889;1
9.75626;61.0966;0.00938558;1.67927;1
9.73824;59.0942;0.0691088;1.48631;1
9.73203;60.2749;0.00729404;1.28241;1
9.72384;60.3913;0.0675973;2.01548;1
9.72198;60.2759;0.00472794;1.14579;1
9.7083;61.0155;0.0070304;2.36235;1
9.7046;56.9603;0.0223567;1.2017;1
9.70453;61.5536;0.00616918;1.23547;1
9.7011;59.3366;0.00472794;1.51619;1
9.6837;60.6796;0.00467522;1.07413;1
9.67944;59.7948;0.024044;2.09878;1
9.67739;59.8709;0.00485098;1.10202;1
9.67114;60.8879;0.00936801;1.54815;1
9.65943;60.9381;0.00472794;1.24367;1
9.65642;60.9176;0.00884073;1.2069;1
9.64755;57.038;0.00529038;2.57135;1
9.64479;60.8249;0.00502674;1.2837;1
9.64086;59.5474;0.0178572;1.43692;1
9.63818;61.2204;0.0117759;1.62774;1
9.63651;58.8595;0.00938558;1.43375;1
9.63541;58.3759;0.0102468;1.98101;1
9.61178;59.799;0.0191051;1.20285;1
9.60867;55.9033;0.00833102;1.91195;1
9.60032;60.1443;0.00928013;1.31567;1
9.598;60.3268;0.0437115;1.85525;1
9.59282;57.6831;0.00493886;3.07517;1
9.59133;61.749;0.00609887;1.4883;1
9.57747;49.6771;0.0070304;1.61498;1
9.57586;58.4616;0.00500916;1.42512;1
9.56333;62.872;0.00970195;1.3641;1
9.56176;60.599;0.0065207;1.87575;1
9.56125;59.4803;0.00585281;1.33573;1
9.55884;59.6759;0.00912194;1.53428;1
9.51862;60.3633;0.0126899;1.77354;1
9.51238;60.8799;0.00485098;1.62171;1
9.51058;59.6975;0.00551886;2.02851;1
9.50215;58.9299;0.0141135;1.58493;1
9.49542;61.0378;0.00530795;1.44372;1
9.48462;63.1231;0.00745222;1.50152;1
9.48154;61.0139;0.00748738;1.62983;1
9.47637;56.5544;0.0148166;1.72259;1
9.47276;59.3704;0.00499158;2.10183;1
9.4695;58.1855;0.011688;1.79257;1
9.46503;59.3122;0.0164511;2.02596;1
9.44988;60.0243;0.00493886;1.74557;1
9.43631;60.2591;0.0142541;1.12064;1
9.4334;59.3555;0.012268;2.95157;1
9.42807;60.2911;0.0057122;1.97588;1
9.42477;59.3375;0.0142014;2.73934;1
9.41509;60.3972;0.0136038;2.04354;1
9.41131;59.6309;0.00525522;1.29829;1
9.40169;59.1942;0.0191403;1.14123;1
9.39971;59.9909;0.00472794;1.52529;1
9.39036;57.7959;0.00504431;1.37947;1
9.38903;60.8697;0.00500916;1.12415;1
9.37769;59.5735;0.00889346;1.38718;1
9.37482;59.8516;0.0133929;1.40161;1
9.3727;61.3709;0.00548371;1.5948;1
9.36719;57.5373;0.0053431;1.39205;1
9.35386;60.3367;0.00817284;1.64867;1
9.33487;58.6073;0.00748738;1.60092;1
9.33174;57.9262;0.00500916;1.32779;1
9.33136;60.1834;0.00518492;1.3229;1
9.31744;58.5702;0.00544856;1.07048;1
9.31571;59.0809;0.00474552;1.54182;1
9.29461;60.3086;0.00558917;1.79742;1
9.29134;59.0276;0.00657342;1.79223;1
9.28899;61.3282;0.00761041;1.70455;1
9.28551;59.4276;0.0052728;1.81523;1
9.27877;59.3612;0.00492128;2.93751;1
9.26574;59.9851;0.0148166;1.38443;1
9.25728;59.8007;0.0239561;1.52336;1
9.25591;58.7797;0.00787405;1.09781;1
9.25354;60.7251;0.00629221;1.64331;1
9.24353;61.0019;0.00504431;1.51055;1
9.23967;61.3129;0.00762798;5.12049;1
9.23393;62.0205;0.00720616;3.01957;1
9.22176;60.223;0.00864739;1.71618;1
9.2167;62.2099;0.00785647;1.22445;1
9.20562;56.8938;0.0057122;1.52437;1
9.18788;59.4704;0.00977226;1.82528;1
9.18734;63.3662;0.00550129;1.19153;1
9.17248;60.8923;0.00715343;1.1049;1
9.15414;60.9147;0.022673;1.98988;1
9.12877;56.804;0.00602857;2.27047;1
9.12345;59.0125;0.0247294;1.25576;1
9.10299;60.6756;0.0101765;1.75367;1
9.09478;61.1174;0.026241;1.36684;1
9.07884;61.6496;0.00678434;1.67547;1
9.06583;60.603;0.00638009;1.34748;1
9.05149;59.9521;0.00469279;1.29489;1
9.03443;59.1425;0.0150275;1.44813;1
9.01931;59.2531;0.0208276;2.10962;1
9.0173;59.1937;0.0245888;1.3721;1
9.0105;55.3548;0.0083486;1.55934;1
9.01007;59.7644;0.00492128;1.70613;1
9.00759;58.9443;0.00669646;1.91966;1
8.99312;58.6107;0.00627463;1.49774;1
8.99202;57.8698;0.00630978;1.21644;1
8.9852;61.0568;0.00917467;1.63949;1
8.97524;59.128;0.00522007;1.48858;1
8.96381;61.9668;0.00558917;2.29813;1
8.95708;60.2182;0.0121099;1.92664;1
8.94905;58.1313;0.00557159;2.0656;1
8.92808;61.238;0.00516734;1.19534;1
8.92626;60.2926;0.00467522;2.90726;1
8.92081;61.0776;0.0136566;1.6586;1
8.92001;52.3181;0.00472794;3.86951;1
8.91631;60.1089;0.0170311;1.46172;1
8.91225;59.5433;0.00537826;1.01805;1
8.89198;57.7738;0.0079795;1.05064;1
8.88601;64.0889;0.00486855;1.51254;1
8.87803;61.3537;0.0150099;1.98256;1
8.87477;59.0443;0.0265925;1.53257;1
8.85753;60.5144;0.0120396;1.17823;1
8.85623;59.406;0.0158711;1.31335;1
8.85356;59.9882;0.0116529;1.3702;1
8.83883;62.5596;0.00497401;2.1334;1
8.83312;59.5914;0.00532553;1.87769;1
8.79427;59.1451;0.00674918;1.92617;1
8.76043;59.1354;0.00587038;1.48318;1
8.74821;57.4592;0.00924498;1.13757;1
8.74495;60.5007;0.00630978;1.66085;1
8.73683;60.7621;0.00884073;3.72554;1
8.73091;60.8088;0.00720616;1.66818;1
8.69676;60.0815;0.00530795;1.56138;1
8.69402;59.9825;0.00532553;1.20538;1
8.68877;58.7329;0.0149748;1.29531;1
8.66193;64.276;0.00613402;1.46882;1
8.63703;59.5651;0.0145529;1.62178;1
8.63654;58.7273;0.00806738;1.33668;1
8.63099;63.9985;0.00465764;1.45604;1
8.6066;59.6322;0.00472794;1.61909;1
8.59971;59.7431;0.0079092;1.42049;1
8.57122;59.2996;0.00592311;1.98384;1
8.56932;59.9528;0.00616918;2.88304;1
8.55897;59.9765;0.0117759;2.1748;1
8.55746;58.8431;0.00623948;1.13543;1
8.55682;60.2742;0.0053431;2.01713;1
8.52534;58.4946;0.00469279;1.10973;1
8.52371;56.0582;0.0183493;1.77601;1
8.51257;61.8498;0.00801466;1.65069;1
8.47527;60.9653;0.00717101;1.89647;1
8.44075;59.107;0.0206342;1.28796;1
8.43432;59.568;0.00898134;1.42241;1
8.434;60.5203;0.00532553;1.64071;1
8.43338;64.0585;0.00616918;2.72245;1
8.42672;58.8912;0.00548371;1.85331;1
8.37434;61.6298;0.0106159;1.23332;1
8.37418;60.3925;0.00555402;1.14869;1
8.34841;60.8652;0.00609887;3.53082;1
8.32013;48.1406;0.00683706;2.01212;1
8.30824;59.8459;0.00548371;1.1914;1
8.27254;61.1595;0.00492128;1.52128;1
8.25084;60.6242;0.00836618;1.11224;1
8.23499;58.7111;0.00954377;1.54442;1
8.19472;61.0438;0.00729404;1.36851;1
8.19112;59.8192;0.00829587;1.53015;1
8.09165;59.0638;0.033535;1.41346;1
8.0746;61.3097;0.00806738;2.25788;1
8.06179;55.1321;0.00486855;1.90061;1
8.05572;59.5421;0.00471037;1.48019;1
8.00042;61.3579;0.00762798;1.86421;1
7.96668;61.8418;0.00522007;2.47897;1
7.9174;59.4314;0.0057122;1.47398;1
7.8911;60.2265;0.00555402;1.76908;1
7.87777;59.2452;0.00704798;3.21825;1
7.85619;60.2775;0.0187887;1.32719;1
7.84161;57.6141;0.00488613;1.3857;1
7.81834;58.2855;0.00536068;2.23157;1
7.79644;58.3782;0.00569462;1.19187;1
7.78294;60.3143;0.0052025;1.17392;1
7.7748;59.7022;0.0256258;2.61123;1
7.75253;59.6947;0.0092977;1.22311;1
7.74808;61.8405;0.0115299;2.53039;1
7.7276;63.4627;0.00500916;1.756;1
7.72023;60.1675;0.00472794;1.2959;1
7.6905;62.494;0.0105632;1.73791;1
7.65928;59.2463;0.00502674;1.20378;1
7.61628;58.6795;0.00913952;1.53591;1
7.60148;59.6783;0.0142541;1.45564;1
7.43883;56.0722;0.00469279;1.91892;1
7.4016;32.3003;0.0124614;1.21462;1
7.39394;58.8488;0.00486855;1.44046;1
7.36067;59.8223;0.00734677;1.2277;1
7.28271;61.8029;0.00864739;2.40348;1
7.2293;59.6469;0.00478067;2.41719;1
7.19678;53.6856;0.00889346;1.24915;1
7.1496;59.9796;0.0109498;2.19039;1
7.14825;60.8932;0.00708313;2.39088;1
7.14162;55.955;0.00801466;1.2613;1
7.12327;60.0254;0.0101238;2.34939;1
7.11987;58.8476;0.00775102;2.3163;1
7.02316;50.6327;0.00639766;1.40676;1
6.97714;55.125;0.00500916;1.73139;1
6.91269;61.4768;0.0144826;1.2989;1
6.90675;49.9889;0.00467522;1.30132;1
6.88062;61.8751;0.031215;1.25104;1
6.87942;57.293;0.0196324;1.14246;1
6.84066;61.1955;0.00555402;1.90071;1
6.73828;65.0995;0.00567705;2.03331;1
6.70913;61.5954;0.00551886;1.68504;1
6.66797;59.8427;0.00833102;2.59131;1
6.48051;59.9078;0.00713586;1.72149;1
6.39834;59.714;0.00530795;1.43861;1
6.34312;27.5867;0.00581766;1.75064;1
6.24519;59.2459;0.00731162;1.61629;1
6.0704;60.6204;0.00507946;2.43254;1
5.99323;60.348;0.0137269;1.27503;1
5.28327;58.4775;0.0052025;1.23943;1
5.10039;58.2952;0.00506189;2.11443;1
5.05624;65.7836;0.0145354;1.98014;1
4.90676;58.2776;0.00551886;1.44697;1
4.86769;53.7687;0.0102292;1.69113;1
4.5139;57.4654;0.00550129;1.40544;1
4.3244;34.8332;0.00590554;1.143;1
3.93165;55.9347;0.00485098;1.27673;1
3.73733;59.4019;0.00857709;1.47433;1
3.60767;69.9067;0.00648554;1.34749;1
3.35555;58.3072;0.00708313;2.06236;1
2.87776;74.2318;0.00989529;1.42036;1
