Spacing,26
Voids


Label Id,X1,Y1,Z1,X2,Y2,Z2,a11,a22,a33,a12,a13,a23,DimX,DimY,DimZ,phi,theta,Xm,Ym,Zm,Volume,Roundness,FeretDiam,Flatness,VoxDimX,VoxDimY,VoxDimZ,MajorLength,MinorLength,
1463,12615.5,2876.85,28794.7,11019.3,2624.22,27808.6,0.71091,0.0178059,0.271284,0.11251,0.439157,0.0695016,1638,286,1040,8.99312,58.6107,11817.4,2750.54,28301.6,6.27463e+06,0,0,1.49774,63,11,40,1893.22,66.9945,
1464,28785.8,2904.49,6292.78,28143.4,2774.32,5789.04,0.603924,0.0247883,0.371288,0.122353,0.473529,0.0959354,702,208,572,11.4529,52.4587,28464.6,2839.4,6040.91,6.25706e+06,0,0,1.89343,27,8,22,826.719,111.655,
1465,19481.9,3065.29,10640.2,20368.4,3069.69,8961.49,0.218077,5.36172e-06,0.781917,-0.00108133,0.412939,-0.00204754,884,104,1716,180.284,27.8393,19925.1,3067.49,9800.83,6.25706e+06,0,0,1.48811,34,4,66,1898.4,75.0783,
1466,29412.4,4934.04,11830.6,31822.7,5316.97,10497.5,0.751226,0.0189629,0.229811,-0.119354,0.4155,-0.0660144,2288,442,1274,189.028,61.3547,30617.6,5125.51,11164.1,6.25706e+06,0,0,1.4285,88,17,49,2780.82,57.9158,
1467,37327.8,4806.93,14887.5,35803,4431.68,14013,0.719713,0.0435871,0.236699,0.177116,0.412742,0.101573,1534,416,884,13.8254,60.888,36565.4,4619.31,14450.2,6.25706e+06,0,0,1.64813,59,16,34,1797.38,65.3721,
1468,31114.9,5307.79,18579.6,31505.2,5366.53,17534.7,0.122074,0.00276558,0.87516,-0.0183741,0.326856,-0.0491968,468,208,1092,188.56,20.6909,31310.1,5337.16,18057.1,6.25706e+06,0,0,2.89915,18,8,42,1116.99,94.2582,
1469,9489.22,2892.88,19386.6,10078.3,2739.48,18174.4,0.188584,0.0127892,0.798627,0.0491104,0.388083,0.101063,598,234,1248,165.403,26.6633,9783.74,2816.18,18780.5,6.25706e+06,0,0,1.60185,23,9,48,1356.44,77.2679,
1470,20349.5,4187.52,19220,20637.9,4173.67,18766,0.28738,0.000662868,0.711957,0.013802,0.45233,0.021724,390,130,572,177.25,32.459,20493.7,4180.6,18993,6.25706e+06,0,0,2.79476,15,5,22,538.031,91.0414,
1471,28289.2,5694.67,20790.6,29961.7,5843.93,19700.1,0.697786,0.00555779,0.296656,-0.0622748,0.454975,-0.0406048,1638,182,1066,185.1,56.9985,29125.4,5769.3,20245.3,6.25706e+06,0,0,1.20094,63,7,41,2002.18,73.2053,
1472,25343.8,4194.39,26877.2,24243.9,3799.15,25217.7,0.293654,0.0379131,0.668433,0.105515,0.443044,0.159193,1118,442,1638,19.7642,35.157,24793.8,3996.77,26047.5,6.25706e+06,0,0,1.90651,43,17,63,2029.82,67.8323,
1473,23845.2,5145.33,30468.4,23076.6,4808.87,29175.5,0.248666,0.0476535,0.703681,0.108857,0.418308,0.18312,780,390,1274,23.642,32.9804,23460.9,4977.1,29821.9,6.25706e+06,0,0,1.97976,30,15,49,1541.3,78.3977,
1474,11376.8,4757.23,31163.1,12014.4,4516.15,29673.7,0.151498,0.021661,0.826841,0.0572852,0.353928,0.133829,676,286,1378,159.287,24.5901,11695.6,4636.69,30418.4,6.25706e+06,0,0,2.23061,26,11,53,1638.02,69.3672,
1475,16117.9,5733.97,34284,17361.2,5331.8,31953.4,0.216546,0.0226542,0.7608,0.0700404,0.405892,0.131283,1222,416,2262,162.077,29.2802,16739.5,5532.89,33118.7,6.25706e+06,0,0,1.33907,47,16,87,2671.97,61.7423,
1476,15829.6,4671.66,39226.8,16388.4,4541.39,38699.8,0.514458,0.0279594,0.457582,0.119933,0.485188,0.113109,598,208,572,166.877,47.4333,16109,4606.53,38963.3,6.25706e+06,0,0,1.52176,23,8,22,779.09,92.3049,
1477,19729.5,3135.42,15915.2,20492.3,3127.29,14408.2,0.20397,2.3189e-05,0.796007,0.00217482,0.402941,0.00429635,780,130,1456,179.389,26.85,20110.9,3131.35,15161.7,6.23948e+06,0,0,1.52882,30,5,56,1689.09,74.1685,
1478,19221.9,3783.65,16917.3,20753.3,3896.68,16146.7,0.794494,0.00432809,0.201178,-0.0586399,0.399793,-0.0295079,1404,182,728,184.221,63.3507,19987.6,3840.16,16532,6.23948e+06,0,0,1.83317,54,7,28,1718.09,71.1641,
1479,29432.9,5408.14,17370.4,30467,5509.66,16740.1,0.723978,0.00697913,0.269043,-0.0710826,0.44134,-0.0433322,1118,182,676,185.608,58.7554,29949.9,5458.9,17055.3,6.23948e+06,0,0,1.07013,43,7,26,1215.29,90.7532,
1480,28149.1,3936.93,19183,27063,3597.95,17714.6,0.34182,0.033298,0.624882,0.106686,0.462166,0.144248,1040,390,1404,17.3338,37.7682,27606.1,3767.44,18448.8,6.23948e+06,0,0,1.09993,40,15,54,1857.66,80.4739,
1481,12172.3,1485.44,20978.2,10751.1,1271.59,20109.3,0.7161,0.0162148,0.267685,0.107756,0.437823,0.0658821,1326,260,832,8.55746,58.8431,11461.7,1378.51,20543.7,6.23948e+06,0,0,1.13543,51,10,32,1679.43,80.4476,
1482,7122.64,3369.14,25966.8,7513.83,3175.09,24882.1,0.111928,0.0275423,0.86053,0.0555226,0.310351,0.153951,416,234,1040,153.616,21.929,7318.23,3272.12,25424.5,6.23948e+06,0,0,1.20494,16,9,40,1169.28,85.5492,
1483,28312.7,4508.35,26915.9,27104.8,4089.96,25001,0.275255,0.0330204,0.691724,0.0953364,0.436349,0.151132,1144,442,1820,19.1038,33.7263,27708.7,4299.15,25958.5,6.23948e+06,0,0,1.26619,44,17,70,2302.43,63.8503,
1484,20562.7,5765.42,29044.1,22193.9,5741.53,28034.4,0.722855,0.000155052,0.27699,0.0105868,0.447464,0.00655347,1560,130,988,179.161,58.2443,21378.3,5753.47,28539.3,6.23948e+06,0,0,1.25593,60,5,38,1918.55,74.3449,
1485,25510.7,3203.19,3191.86,26529.2,3358.21,1272.06,0.218515,0.00506303,0.776422,-0.0332618,0.411898,-0.0626981,962,182,1898,188.655,28.2188,26020,3280.7,2231.96,6.2219e+06,0,0,1.53535,37,7,73,2178.75,64.171,
1486,31792.1,4437.05,12077.5,32418.4,4557.77,10287.7,0.108645,0.00403663,0.887318,-0.0209419,0.310488,-0.0598479,624,182,1716,190.91,19.614,32105.2,4497.41,11182.6,6.2219e+06,0,0,1.31854,24,7,66,1900.04,70.1945,
1487,23630.4,2059.21,14989.2,22472,1761.91,14332.5,0.720903,0.0474827,0.231614,0.185015,0.408621,0.10487,1196,338,676,14.3939,61.2321,23051.2,1910.56,14660.8,6.2219e+06,0,0,1.58828,46,13,26,1364.37,82.5502,
1488,27534.2,3473.63,18329.9,26282.5,3078.08,16423.1,0.292357,0.029195,0.678448,0.092387,0.445364,0.140738,1092,390,1690,17.5369,34.5452,26908.4,3275.85,17376.5,6.2219e+06,0,0,1.19031,42,15,65,2315.01,72.9129,
1489,26127.8,4781.66,18881.8,26973.7,4800.29,17228.4,0.207419,0.000100598,0.79248,-0.00456793,0.405433,-0.00892872,806,130,1586,181.262,27.0999,26550.8,4790.98,18055.1,6.2219e+06,0,0,1.03352,31,5,61,1857.37,83.5009,
1490,33807.2,4489.38,18141.4,33616.8,4409.38,18011.9,0.610078,0.107704,0.282219,0.256335,0.41494,0.174344,260,260,234,22.7906,57.9105,33712,4449.38,18076.7,6.2219e+06,0,0,1.10825,10,10,9,243.774,186.392,
1491,35566.8,5645.46,18682.2,35722.3,5670.85,18513.5,0.454114,0.0121007,0.533786,-0.0741288,0.492341,-0.080369,286,208,260,189.271,43.0627,35644.5,5658.16,18597.9,6.2219e+06,0,0,1.29437,11,8,10,230.801,173.168,
1492,21305.3,2961.19,28952.8,22172.7,2920.68,28076.1,0.494101,0.00107773,0.504821,0.0230761,0.499432,0.0233251,962,156,936,177.326,44.7237,21739,2940.94,28514.4,6.2219e+06,0,0,1.42458,37,6,36,1233.95,77.5667,
1493,19260.4,5715.71,32115.1,19876.4,5545.38,30925.1,0.207968,0.0159009,0.776131,0.0575054,0.401759,0.111091,650,234,1196,164.543,28.2388,19568.4,5630.54,31520.1,6.2219e+06,0,0,1.49069,25,9,46,1350.74,76.1412,
1494,35141.1,4245.71,14576.5,32963,3722.81,13327,0.721124,0.0415624,0.237313,0.173123,0.413681,0.0993142,1950,520,1144,13.4998,60.8467,34052,3984.26,13951.8,6.20433e+06,0,0,1.28007,75,20,44,2564.88,62.9286,
1495,24069.7,4291.27,17185.4,24921.8,4254.4,15446.8,0.193616,0.00036251,0.806021,0.00837782,0.395043,0.0170936,806,130,1638,177.522,26.1313,24495.8,4272.84,16316.1,6.20433e+06,0,0,1.62366,31,5,63,1936.53,67.0539,
1496,26977.6,4469.81,20384.7,27604.5,4450.62,19102.5,0.192911,0.00018083,0.806909,0.00590627,0.394539,0.0120795,598,104,1248,178.246,26.067,27291.1,4460.22,19743.6,6.20433e+06,0,0,1.3972,23,4,48,1427.36,76.8356,
1497,32244.9,3957.43,20945.7,30352.2,3509.21,19890.2,0.731484,0.0410271,0.227489,0.173236,0.407927,0.0966086,1820,468,1014,13.3238,61.5131,31298.5,3733.32,20418,6.20433e+06,0,0,1.10006,70,18,39,2212.91,69.464,
1498,24728.7,3397.55,22041.6,23831.9,3076.23,20628.7,0.276962,0.035558,0.68748,0.0992383,0.436355,0.15635,884,364,1352,19.7131,33.9891,24280.3,3236.89,21335.2,6.20433e+06,0,0,1.8671,34,14,52,1704.03,62.3087,
1499,23034,5703.61,26261.6,25046.1,5770.42,25226.2,0.789955,0.000870957,0.209174,-0.0262301,0.406495,-0.0134975,2028,156,1014,181.902,62.7834,24040.1,5737.01,25743.9,6.20433e+06,0,0,1.21182,78,6,39,2263.91,71.736,
1500,25170.2,5651.74,29015.5,26059.3,5470.36,27258.4,0.202135,0.00841254,0.789452,0.0412368,0.39947,0.0814941,858,208,1612,168.47,27.3133,25614.8,5561.05,28136.9,6.20433e+06,0,0,1.11251,33,8,62,1977.53,74.9349,
1501,7576.79,5682.24,32297.6,8703.63,5609.86,31691.1,0.772949,0.00318953,0.223862,0.0496522,0.415973,0.026721,1144,182,650,176.325,61.7617,8140.21,5646.05,31994.4,6.20433e+06,0,0,2.86397,44,7,25,1281.71,64.6805,
1502,34712.5,3779.92,7100.32,32109.7,3137.11,5570.98,0.711107,0.0433746,0.245519,0.175625,0.41784,0.103195,2418,624,1430,13.8729,60.2974,33411.1,3458.52,6335.65,6.18675e+06,0,0,1.08551,93,24,55,3086.47,60.1362,
1503,20537.8,1939.85,15121.9,19643.3,1637.51,13730,0.282839,0.0323136,0.684848,0.0956009,0.440115,0.148761,910,338,1430,18.6755,34.1516,20090.5,1788.68,14425.9,6.18675e+06,0,0,1.5749,35,13,55,1681.92,65.4615,
1504,15557,2519.64,15905,16287.4,2392.15,14509.9,0.213714,0.00651215,0.779774,0.037306,0.408226,0.0712601,754,208,1404,170.098,27.9878,15922.2,2455.89,15207.4,6.18675e+06,0,0,1.96539,29,8,54,1579.87,64.9902,
1505,12393.3,2799.69,17908.7,13367.9,2680.4,15950.6,0.197948,0.00296567,0.799087,0.024229,0.397715,0.0486809,988,208,2028,173.022,26.6304,12880.6,2740.05,16929.6,6.18675e+06,0,0,1.28468,38,8,78,2190.49,69.9629,
1506,33132.5,4350.68,17270.6,32670.8,4195.2,16697.8,0.376941,0.0427466,0.580313,0.126937,0.4677,0.1575,572,234,598,18.6112,40.3784,32901.7,4272.94,16984.2,6.18675e+06,0,0,2.84153,22,9,23,752.009,95.1478,
1507,28661.9,4302.65,24792.8,27564.6,3886.46,22976.3,0.257444,0.0370385,0.705518,0.0976489,0.426182,0.161652,1066,442,1768,20.7718,32.865,28113.2,4094.56,23884.5,6.18675e+06,0,0,1.21655,41,17,68,2162.53,67.0435,
1508,14001.1,5722.88,34543,14782.1,5338.35,32934.2,0.182269,0.0441886,0.773543,0.0897452,0.37549,0.184883,754,390,1508,153.785,28.4163,14391.6,5530.61,33738.6,6.18675e+06,0,0,1.15636,29,15,58,1829.26,79.365,
1509,17216.2,3670.54,34909.9,18110.8,3539.43,34125.8,0.558782,0.0120014,0.429217,0.081891,0.489733,0.0717718,962,260,832,171.662,49.0692,17663.5,3604.99,34517.9,6.18675e+06,0,0,2.39231,37,10,32,1196.79,72.2456,
1510,23548.2,1747.52,4297.98,22609.5,1562.25,3709.72,0.698473,0.0272101,0.274317,0.137861,0.437725,0.0863955,988,286,676,11.1652,58.4157,23078.8,1654.89,4003.85,6.16918e+06,0,0,1.53492,38,11,26,1123.17,99.7283,
1511,23552.8,3178.22,9002.83,24641.6,3262.67,6746.8,0.188693,0.00113523,0.810172,-0.0146359,0.390991,-0.030327,1040,130,2158,184.435,25.8294,24097.2,3220.44,7874.81,6.16918e+06,0,0,1.21731,40,5,83,2506.43,64.7793,
1512,30814.1,5637.79,15673.9,32648.5,5871.39,14586.1,0.731088,0.0118562,0.257056,-0.0931016,0.433509,-0.055206,1768,338,1066,187.257,59.5354,31731.3,5754.59,15130,6.16918e+06,0,0,1.87381,68,13,41,2145.39,60.286,
1513,22914.8,3961.84,17460.7,23420.3,3968.23,16496,0.215473,3.43807e-05,0.784492,-0.00272179,0.411141,-0.0051934,546,156,1040,180.724,27.6603,23167.6,3965.04,16978.4,6.16918e+06,0,0,1.93021,21,6,40,1089.18,79.105,
1514,10370.2,902.394,18864.7,9463.58,767.976,18418.8,0.791242,0.0173929,0.191365,0.117311,0.389122,0.0576922,910,182,494,8.43338,64.0585,9916.89,835.185,18641.8,6.16918e+06,0,0,2.72245,35,7,19,1019.23,68.1987,
1515,14180.8,1401.33,19600.6,13117.9,1219.56,19016.4,0.751135,0.0219677,0.226897,0.128455,0.412832,0.0706003,1144,286,624,9.70453,61.5536,13649.3,1310.44,19308.5,6.16918e+06,0,0,1.23547,44,11,24,1226.39,91.4116,
1516,32444.4,6357.44,21972.5,33983.8,6450.56,21068,0.741368,0.00271293,0.25592,-0.0448473,0.435581,-0.0263494,1482,156,884,183.462,59.6099,33214.1,6404,21520.2,6.16918e+06,0,0,1.3837,57,6,34,1787.87,81.4901,
1517,25453.6,5415.49,22024.9,26783,5476.06,21168.9,0.705858,0.00146503,0.292677,-0.0321575,0.45452,-0.020707,1326,130,858,182.608,57.2485,26118.3,5445.78,21596.9,6.16918e+06,0,0,1.16734,51,5,33,1582.37,83.5696,
1518,13479.4,3361.03,24842.2,13980.7,3217.64,23461.6,0.115384,0.00944039,0.875176,0.0330041,0.317775,0.0908955,572,208,1352,164.037,20.6896,13730.1,3289.33,24151.9,6.16918e+06,0,0,2.8924,22,8,52,1475.76,66.2684,
1519,8914.89,2114.96,24711.7,7568.96,1912.15,23924.3,0.732651,0.0166362,0.250713,0.110402,0.428585,0.0645826,1326,312,780,8.56932,59.9528,8241.93,2013.56,24318,6.16918e+06,0,0,2.88304,51,12,30,1572.43,59.0354,
1520,21802,4215.08,36027.3,23130.9,4076.33,34742.5,0.513969,0.00560336,0.480427,0.0536652,0.496915,0.0518845,1352,182,1274,174.039,46.1217,22466.4,4145.7,35384.9,6.16918e+06,0,0,1.29119,52,7,49,1853.56,69.6789,
1521,18611.7,902.069,11731.7,17182.8,577.703,10799,0.676803,0.0348767,0.28832,0.153638,0.441742,0.100278,1378,364,884,12.7897,57.5235,17897.3,739.886,11265.4,6.1516e+06,0,0,2.05841,53,14,34,1736.87,67.9478,
1522,35183.6,4511.82,16489.8,34095.7,4252.56,15913,0.747453,0.0424512,0.210096,0.17813,0.396278,0.0944394,1144,312,624,13.4045,62.7186,34639.7,4382.19,16201.4,6.1516e+06,0,0,1.37503,44,12,24,1258.3,81.7775,
1523,21415,3337.17,17318.7,21821,3251.23,16273.1,0.130241,0.00583517,0.863924,0.0275677,0.335438,0.071001,416,182,1040,168.049,21.6469,21618,3294.2,16795.9,6.1516e+06,0,0,1.10751,16,7,40,1124.99,97.9724,
1524,22809.9,3671.52,20231.9,23593.3,3581.74,18236.9,0.13338,0.0017517,0.864868,0.0152854,0.339641,0.0389229,754,156,1898,173.462,21.5678,23201.6,3626.63,19234.4,6.1516e+06,0,0,1.36728,29,6,73,2145.17,65.549,
1525,7523.99,3094.33,27402.2,7188.15,2977.04,26757.3,0.207896,0.0253565,0.766747,0.0726052,0.399254,0.139435,390,208,676,19.2511,28.8791,7356.07,3035.69,27079.7,6.1516e+06,0,0,1.10285,15,8,26,736.547,125.878,
1526,9298.3,1860.82,28815.4,10458.1,1706.08,27761.7,0.542535,0.00965648,0.447809,0.0723808,0.492901,0.0657591,1092,208,988,172.401,47.9958,9878.22,1783.45,28288.5,6.1516e+06,0,0,1.23037,42,8,38,1574.63,74.3869,
1527,24427.6,1978.85,10098.3,24269.4,1925.17,9903.36,0.379868,0.0437047,0.576427,0.128849,0.467938,0.158722,260,208,286,18.7366,40.6038,24348.5,1952.01,10000.8,6.13402e+06,0,0,1.12818,10,8,11,256.787,174.66,
1528,17210.7,4527.67,31623.5,17251.9,4446.28,31155.1,0.00747433,0.0290748,0.963451,0.0147416,0.0848596,0.167368,312,156,520,116.886,11.0216,17231.3,4486.97,31389.3,6.13402e+06,0,0,3.48699,12,6,20,477.283,87.6484,
1529,16663.3,3720.86,33947.9,16856.2,3650.18,33752.8,0.463433,0.0622054,0.474361,0.169788,0.468865,0.171778,286,208,260,159.879,46.4696,16759.7,3685.52,33850.4,6.13402e+06,0,0,1.40957,11,8,10,283.364,153.079,
1530,16603.4,4352.64,35712.4,15354.7,4162.4,35103.8,0.793204,0.0184086,0.188388,0.120838,0.386562,0.0588894,1222,234,624,8.66193,64.276,15979,4257.52,35408.1,6.13402e+06,0,0,1.46882,47,9,24,1402.14,75.118,
1531,16154.6,4695.64,36270.9,14366.6,4336.57,35274.4,0.740243,0.0298555,0.229901,0.148662,0.412532,0.0828481,1742,364,988,11.3556,61.3485,15260.6,4516.1,35772.6,6.13402e+06,0,0,1.63494,67,14,38,2078.11,60.1731,
1532,33089.1,3709.13,9061.15,31651.1,3341.8,8232.74,0.715757,0.0467026,0.237541,0.182832,0.412336,0.105327,1430,390,832,14.3292,60.8314,32370.1,3525.47,8646.94,6.11645e+06,0,0,1.3388,55,15,32,1699.72,69.0468,
1533,16766.7,1438.44,13078,15693.4,1102.69,11373.2,0.276165,0.0270278,0.696807,0.0863953,0.438673,0.137234,1040,338,1612,17.3717,33.4102,16230.1,1270.56,12225.6,6.11645e+06,0,0,1.86702,40,13,62,2042.24,59.1829,
1534,9863.58,2369.11,19070,10236.8,2262.63,18218.1,0.158954,0.0129381,0.828108,0.0453493,0.362809,0.103509,468,182,988,164.077,24.494,10050.2,2315.87,18644.1,6.11645e+06,0,0,1.89677,18,7,38,936.154,78.1836,
1535,7933.82,2068.44,21741.1,7187.28,1817.97,20526.1,0.265884,0.0299295,0.704187,0.0892063,0.432703,0.145176,728,312,1144,18.5471,32.9487,7560.55,1943.2,21133.6,6.11645e+06,0,0,1.05289,28,12,44,1447.79,93.3275,
1536,28369,5831.58,22362.2,29820.1,5924.9,21457.6,0.71802,0.0029694,0.279011,-0.0461745,0.447588,-0.0287836,1508,156,936,183.68,58.1151,29094.5,5878.24,21909.9,6.11645e+06,0,0,2.27731,58,6,36,1712.54,66.9189,
1537,27815,4405.68,25713.3,27023.7,4121.13,24440,0.268923,0.0347774,0.696299,0.096708,0.432725,0.155613,780,312,1222,19.7792,33.4418,27419.3,4263.4,25076.6,6.11645e+06,0,0,1.37314,30,12,47,1525.86,72.4187,
1538,27083.3,4814.5,19322.6,27723.9,4813.44,18059.9,0.204707,5.59433e-07,0.795292,0.000338408,0.403488,0.000667017,650,130,1196,179.905,26.9008,27403.6,4813.97,18691.2,6.09887e+06,0,0,1.21475,25,5,46,1415.93,83.0027,
1539,26412.7,3591.41,21483.4,25598.9,3255.06,20242.7,0.286102,0.0488781,0.66502,0.118255,0.436192,0.180291,832,390,1222,22.4568,35.3644,26005.8,3423.23,20863,6.09887e+06,0,0,1.99566,32,15,47,1521.39,70.3562,
1540,14830.4,4277.53,24441.7,15365,4189.03,23784.2,0.393725,0.0107898,0.595485,0.0651784,0.484208,0.0801573,624,208,754,170.6,39.4953,15097.7,4233.28,24112.9,6.09887e+06,0,0,2.07597,24,8,29,852.067,118.099,
1541,17588.7,3368.86,28065.2,16389.5,3192.88,27389.6,0.746877,0.0160838,0.237039,0.109602,0.42076,0.0617453,1300,286,728,8.34841,60.8652,16989.1,3280.87,27727.4,6.09887e+06,0,0,3.53082,50,11,28,1387.68,57.8127,
1542,18228,5238.87,28024.3,18970.4,5159.63,27469.4,0.636938,0.00725579,0.355806,0.0679815,0.476053,0.05081,832,208,572,173.908,53.3807,18599.2,5199.25,27746.9,6.09887e+06,0,0,2.09403,32,8,22,930.207,87.6878,
1543,25182.8,5376.42,32570.8,24168.5,4968.43,30883.7,0.254561,0.0411853,0.704254,0.102392,0.423409,0.170308,962,442,1560,21.9115,32.9444,24675.6,5172.43,31727.3,6.09887e+06,0,0,1.4171,37,17,60,2010.37,63.903,
1544,19033.7,5384.41,39120.8,17127.8,5062.35,38082.1,0.754412,0.0215421,0.224046,0.127482,0.411124,0.0694724,1950,338,1040,9.59133,61.749,18080.8,5223.38,38601.5,6.09887e+06,0,0,1.4883,75,13,40,2194.29,62.6137,
1545,22124.8,2509.62,10263.5,22596.4,2497.25,8749.45,0.0884251,6.08458e-05,0.911514,0.00231955,0.283903,0.00744727,468,104,1404,178.497,17.3055,22360.6,2503.44,9506.46,6.0813e+06,0,0,2.32394,18,4,54,1585.79,71.717,
1546,20763.2,3675.37,14883.1,21634.5,3779.87,14511.4,0.835869,0.0120255,0.152106,-0.100259,0.356568,-0.0427686,832,156,442,186.84,67.045,21198.9,3727.62,14697.2,6.0813e+06,0,0,2.74795,32,6,17,952.997,71.079,
1547,22400.8,3376.83,18788.7,23027,3266.7,17129.5,0.1242,0.0038416,0.871958,0.0218432,0.329085,0.0578767,598,156,1560,170.025,20.9669,22713.9,3321.76,17959.1,6.0813e+06,0,0,1.45999,23,6,60,1776.85,65.6974,
1548,11352.5,2406.55,19733.1,11747,2260.08,18739.7,0.133693,0.01843,0.847877,0.0496383,0.336683,0.125005,442,182,1066,159.631,22.9563,11549.8,2333.31,19236.4,6.0813e+06,0,0,1.41063,17,7,41,1078.89,83.2239,
1549,12093,2692.53,19991.5,12534.3,2605.31,19037.5,0.175051,0.00683775,0.818111,0.0345971,0.378433,0.0747933,494,130,1040,168.82,25.2447,12313.6,2648.92,19514.5,6.0813e+06,0,0,2.18385,19,5,40,1054.75,74.7467,
1550,18971.5,2212.32,22136.7,18021.3,2025.99,21578,0.722473,0.0277812,0.249745,0.141673,0.424776,0.083296,988,260,572,11.0946,60.0168,18496.4,2119.15,21857.4,6.0813e+06,0,0,1.7088,38,10,22,1117.91,73.9537,
1551,12524.2,4243.65,27233.5,13407.5,4057.86,25567.5,0.217312,0.00961397,0.773074,0.0457081,0.409876,0.0862109,962,260,1794,168.122,28.4484,12965.9,4150.76,26400.5,6.0813e+06,0,0,2.42195,37,10,69,1894.82,55.0824,
1552,18690.2,3514.66,27831,18081.3,3273.75,26822.8,0.256519,0.0401605,0.70332,0.101498,0.424753,0.168065,676,286,962,21.5875,33.003,18385.8,3394.2,27326.9,6.0813e+06,0,0,2.58071,26,11,37,1202.15,75.3009,
1553,18923.7,5288.5,39690.1,16426.6,4842.93,38218.6,0.725117,0.023087,0.251796,0.129386,0.427296,0.0762445,2236,442,1326,10.1171,59.8813,17675.2,5065.72,38954.4,6.0813e+06,0,0,1.21588,86,17,51,2932.47,59.3935,
1554,20128.8,2911.25,17649,20664,2809.05,16173.6,0.115785,0.00422143,0.879994,0.0221083,0.319202,0.0609494,546,182,1430,169.19,20.2684,20396.4,2860.15,16911.3,6.06372e+06,0,0,1.70383,21,7,55,1572.87,67.088,
1555,27835.7,5127.32,22204,28529.1,5091.51,20888.8,0.217339,0.000580011,0.782081,0.0112276,0.412282,0.0212983,754,130,1404,177.043,27.8279,28182.4,5109.41,21546.4,6.06372e+06,0,0,1.3946,29,5,54,1487.23,72.4598,
1556,17642.8,5316.07,27814.4,18737,5328.1,27173.7,0.744559,8.99229e-05,0.255351,-0.00818248,0.436032,-0.00479186,1040,182,624,180.63,59.6472,18189.9,5322.09,27494.1,6.06372e+06,0,0,3.11486,40,7,24,1267.99,58.9664,
1557,12291.5,4830.53,29839.7,12902.7,4655.33,28406.3,0.151889,0.0124825,0.835628,0.0435427,0.356262,0.102131,624,234,1378,164.004,23.9179,12597.1,4742.93,29123,6.06372e+06,0,0,1.44315,24,9,53,1568.1,85.4597,
1558,17097.7,3625.59,31043.8,15580.7,3357.03,30177.7,0.736779,0.0230903,0.240131,0.130432,0.420623,0.0744627,1482,312,858,10.039,60.6573,16339.2,3491.31,30610.7,6.06372e+06,0,0,1.64256,57,12,33,1767.36,63.6079,
1559,23121.5,2512.01,3398.41,23511.5,2552.4,2758.6,0.270087,0.00289792,0.727016,-0.0279766,0.443122,-0.0459003,442,130,702,185.914,31.4987,23316.5,2532.2,3078.51,6.04614e+06,0,0,2.60358,17,5,27,750.377,86.3774,
1560,34752.3,4816.04,10545.8,33763.5,4528.24,8963.57,0.274343,0.0232411,0.702416,0.07985,0.438979,0.127769,962,338,1534,16.2281,33.0597,34257.9,4672.14,9754.69,6.04614e+06,0,0,1.16843,37,13,59,1887.86,79.0886,
1561,39122.3,5132.48,13427.7,37103.6,4653.19,12208.8,0.703749,0.0396722,0.256579,0.167091,0.424932,0.100891,1898,520,1118,13.3564,59.5666,38113,4892.84,12818.2,6.04614e+06,0,0,1.25502,73,20,43,2406.33,69.1771,
1562,22161.4,3736.1,16696.3,23052.5,3706.85,14823.7,0.184609,0.000198959,0.815192,0.00606049,0.387933,0.0127354,884,104,1846,178.12,25.4608,22606.9,3721.48,15760,6.04614e+06,0,0,1.4078,34,4,71,2074.04,75.6423,
1563,20242.6,3262.46,27161.7,18423.6,2937.63,26098.3,0.727983,0.0232162,0.248801,0.130004,0.425585,0.0760014,1690,364,988,10.1252,60.0794,19333.1,3100.05,26630,6.04614e+06,0,0,1.66736,65,14,38,2131.86,61.6063,
1564,26751.8,3920.51,26983.5,25739.5,3707.32,26435.7,0.747813,0.0331678,0.21902,0.157491,0.404704,0.0852315,1040,234,546,11.8928,62.0958,26245.6,3813.91,26709.6,6.04614e+06,0,0,1.23576,40,9,21,1170.58,83.5184,
1565,8837.11,4768.18,30376.9,9220.35,4698.54,29544.5,0.173887,0.00574192,0.820371,0.0315982,0.377693,0.0686331,468,208,1014,169.701,25.0764,9028.73,4733.36,29960.7,6.04614e+06,0,0,1.86828,18,8,39,919.048,110.414,
1566,19505,4700.23,34004.6,17978.5,4393.72,33148.9,0.738223,0.0297644,0.232013,0.148232,0.413856,0.0831007,1456,312,832,11.3538,61.205,18741.8,4546.98,33576.7,6.04614e+06,0,0,1.18684,56,12,32,1776.59,82.9037,
1567,27769.6,2554.21,9234.12,26424,2273.3,8351.73,0.678596,0.0295763,0.291828,0.14167,0.445009,0.0929042,1326,286,858,11.7922,57.302,27096.8,2413.76,8792.93,6.02857e+06,0,0,1.29415,51,11,33,1633.41,72.7433,
1568,31383.1,5103.46,14751.6,32022.2,5173.44,13412.9,0.18519,0.00222069,0.812589,-0.0202793,0.387922,-0.0424795,598,182,1196,186.249,25.6524,31702.6,5138.45,14082.2,6.02857e+06,0,0,1.95104,23,7,46,1485.06,73.5284,
1569,17731.5,1453.55,15631.5,16444.2,1217.71,14934.1,0.753558,0.0252923,0.22115,0.138055,0.408227,0.074789,1326,312,676,10.3817,61.9485,17087.8,1335.63,15282.8,6.02857e+06,0,0,2.17337,51,12,26,1482.94,76.6556,
